,item,itemLabel,NobelAPI,death,id,fileName,gender,sameAs,links,nobelPrizes,knownName.en,knownName.se,givenName.en,givenName.se,familyName.en,familyName.se,fullName.en,fullName.se,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.cityNow.sameAs,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.countryNow.sameAs,birth.place.continent.en,birth.place.continent.no,birth.place.continent.se,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,wikipedia.slug,wikipedia.english,wikidata.id,wikidata.url,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.country.en,death.place.country.no,death.place.country.se,death.place.country.sameAs,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.cityNow.sameAs,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.countryNow.sameAs,death.place.continent.en,death.place.continent.no,death.place.continent.se,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,nativeName,acronym,orgName.en,orgName.no,orgName.se,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.country.sameAs,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.cityNow.sameAs,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.countryNow.sameAs,founded.place.continent.en,founded.place.continent.no,founded.place.continent.se,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,penName,birthCountry.en,birthCountry.no,birthCountry.se,birthCountryNow.en,birthCountryNow.no,birthCountryNow.se,birthContinent.en,knownName.no,givenName.no,familyName.no,fullName.no,WD_Nobel
0,http://www.wikidata.org/entity/Q35149,Wilhelm Röntgen,1,1923-02-10T00:00:00Z,1,rontgen,male,"['https://www.wikidata.org/wiki/Q35149', 'https://en.wikipedia.org/wiki/Wilhelm_Röntgen']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/1', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/1', 'title': 'Wilhelm Conrad Röntgen - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1901', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him', 'se': 'såsom ett erkännande av den utomordentliga förtjänst han inlagt genom upptäckten av de egendomliga strålar, som sedermera uppkallats efter honom'}, 'prizeAmount': 150782, 'prizeAmountAdjusted': 8722510, 'affiliations': [{'name': {'en': 'Munich University', 'no': 'Munich University', 'se': 'Munich University'}, 'nameNow': {'en': 'Munich University'}, 'city': {'en': 'Munich', 'no': 'München', 'se': 'München'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'cityNow': {'en': 'Munich', 'no': 'München', 'se': 'München', 'sameAs': ['https://www.wikidata.org/wiki/Q1726', 'https://www.wikipedia.org/wiki/Munich']}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland', 'sameAs': ['https://www.wikidata.org/wiki/Q183']}, 'locationString': {'en': 'Munich, Germany', 'no': 'München, Tyskland', 'se': 'München, Tyskland'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1901', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1901/rontgen/facts/', 'title': 'Wilhelm Conrad Röntgen - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1901/summary/', 'title': 'The Nobel Prize in Physics 1901', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",Wilhelm Conrad Röntgen,Wilhelm Conrad Röntgen,Wilhelm Conrad,Wilhelm Conrad,Röntgen,Röntgen,Wilhelm Conrad Röntgen,Wilhelm Conrad Röntgen,1845-03-27,Lennep,Lennep,Lennep,Prussia,Preussen,Preussen,Remscheid,Remscheid,Remscheid,"['https://www.wikidata.org/wiki/Q3097', 'https://www.wikipedia.org/wiki/Remscheid']",Germany,Tyskland,Tyskland,['https://www.wikidata.org/wiki/Q183'],Europe,Europa,Europa,"Lennep, Prussia (now Remscheid, Germany)","Lennep, Preussen (nå Remscheid, Tyskland)","Lennep, Preussen (nu Remscheid, Tyskland)",Wilhelm_Röntgen,https://en.wikipedia.org/wiki/Wilhelm_Röntgen,Q35149,https://www.wikidata.org/wiki/Q35149,1923-02-10,Munich,München,München,Germany,Tyskland,Tyskland,https://www.wikidata.org/wiki/Q183,Munich,München,München,"['https://www.wikidata.org/wiki/Q1726', 'https://www.wikipedia.org/wiki/Munich']",Germany,Tyskland,Tyskland,['https://www.wikidata.org/wiki/Q183'],Europe,Europa,Europa,"Munich, Germany","München, Tyskland","München, Tyskland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
1,http://www.wikidata.org/entity/Q41688,Hendrik Lorentz,2,1928-02-04T00:00:00Z,2,lorentz,male,"['https://www.wikidata.org/wiki/Q41688', 'https://en.wikipedia.org/wiki/Hendrik_Lorentz']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/2', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/2', 'title': 'Hendrik A. Lorentz - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1902', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena', 'se': 'såsom ett erkännande av den utomordentliga förtjänst de inlagt genom sina undersökningar över magnetismens inflytande på strålningsfenomenen'}, 'prizeAmount': 141847, 'prizeAmountAdjusted': 8205634, 'affiliations': [{'name': {'en': 'Leiden University', 'no': 'Leiden University', 'se': 'Leiden University'}, 'nameNow': {'en': 'Leiden University'}, 'city': {'en': 'Leiden', 'no': 'Leiden', 'se': 'Leiden'}, 'country': {'en': 'the Netherlands', 'no': 'Nederland', 'se': 'Nederländerna'}, 'cityNow': {'en': 'Leiden', 'no': 'Leiden', 'se': 'Leiden', 'sameAs': ['https://www.wikidata.org/wiki/Q43631', 'https://www.wikipedia.org/wiki/Leiden']}, 'countryNow': {'en': 'the Netherlands', 'no': 'Nederland', 'se': 'Nederländerna', 'sameAs': ['https://www.wikidata.org/wiki/Q55']}, 'locationString': {'en': 'Leiden, the Netherlands', 'no': 'Leiden, Nederland', 'se': 'Leiden, Nederländerna'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1902', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1902/lorentz/facts/', 'title': 'Hendrik A. Lorentz - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1902/summary/', 'title': 'The Nobel Prize in Physics 1902', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",Hendrik A. Lorentz,Hendrik A. Lorentz,Hendrik A.,Hendrik A.,Lorentz,Lorentz,Hendrik Antoon Lorentz,Hendrik Antoon Lorentz,1853-07-18,Arnhem,Arnhem,Arnhem,the Netherlands,Nederland,Nederländerna,Arnhem,Arnhem,Arnhem,"['https://www.wikidata.org/wiki/Q1310', 'https://www.wikipedia.org/wiki/Arnhem']",the Netherlands,Nederland,Nederländerna,['https://www.wikidata.org/wiki/Q55'],Europe,Europa,Europa,"Arnhem, the Netherlands","Arnhem, Nederland","Arnhem, Nederländerna",Hendrik_Lorentz,https://en.wikipedia.org/wiki/Hendrik_Lorentz,Q41688,https://www.wikidata.org/wiki/Q41688,1928-02-04,,,,the Netherlands,Nederland,Nederländerna,https://www.wikidata.org/wiki/Q55,,,,,the Netherlands,Nederland,Nederländerna,['https://www.wikidata.org/wiki/Q55'],Europe,Europa,Europa,the Netherlands,Nederland,Nederländerna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
2,http://www.wikidata.org/entity/Q79000,Pieter Zeeman,3,1943-10-09T00:00:00Z,3,zeeman,male,"['https://www.wikidata.org/wiki/Q79000', 'https://en.wikipedia.org/wiki/Pieter_Zeeman']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/3', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/3', 'title': 'Pieter Zeeman - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1902', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '2', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena', 'se': 'såsom ett erkännande av den utomordentliga förtjänst de inlagt genom sina undersökningar över magnetismens inflytande på strålningsfenomenen'}, 'prizeAmount': 141847, 'prizeAmountAdjusted': 8205634, 'affiliations': [{'name': {'en': 'Amsterdam University', 'no': 'Amsterdam University', 'se': 'Amsterdam University'}, 'nameNow': {'en': 'Amsterdam University'}, 'city': {'en': 'Amsterdam', 'no': 'Amsterdam', 'se': 'Amsterdam'}, 'country': {'en': 'the Netherlands', 'no': 'Nederland', 'se': 'Nederländerna'}, 'cityNow': {'en': 'Amsterdam', 'no': 'Amsterdam', 'se': 'Amsterdam', 'sameAs': ['https://www.wikidata.org/wiki/Q727', 'https://www.wikipedia.org/wiki/Amsterdam']}, 'countryNow': {'en': 'the Netherlands', 'no': 'Nederland', 'se': 'Nederländerna', 'sameAs': ['https://www.wikidata.org/wiki/Q55']}, 'locationString': {'en': 'Amsterdam, the Netherlands', 'no': 'Amsterdam, Nederland', 'se': 'Amsterdam, Nederländerna'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1902', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1902/zeeman/facts/', 'title': 'Pieter Zeeman - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1902/summary/', 'title': 'The Nobel Prize in Physics 1902', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",Pieter Zeeman,Pieter Zeeman,Pieter,Pieter,Zeeman,Zeeman,Pieter Zeeman,Pieter Zeeman,1865-05-25,Zonnemaire,Zonnemaire,Zonnemaire,the Netherlands,Nederland,Nederländerna,Zonnemaire,Zonnemaire,Zonnemaire,"['https://www.wikidata.org/wiki/Q1902634', 'https://www.wikipedia.org/wiki/Zonnemaire']",the Netherlands,Nederland,Nederländerna,['https://www.wikidata.org/wiki/Q55'],Europe,Europa,Europa,"Zonnemaire, the Netherlands","Zonnemaire, Nederland","Zonnemaire, Nederländerna",Pieter_Zeeman,https://en.wikipedia.org/wiki/Pieter_Zeeman,Q79000,https://www.wikidata.org/wiki/Q79000,1943-10-09,Amsterdam,Amsterdam,Amsterdam,the Netherlands,Nederland,Nederländerna,https://www.wikidata.org/wiki/Q55,Amsterdam,Amsterdam,Amsterdam,"['https://www.wikidata.org/wiki/Q727', 'https://www.wikipedia.org/wiki/Amsterdam']",the Netherlands,Nederland,Nederländerna,['https://www.wikidata.org/wiki/Q55'],Europe,Europa,Europa,"Amsterdam, the Netherlands","Amsterdam, Nederland","Amsterdam, Nederländerna",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
3,http://www.wikidata.org/entity/Q41269,Henri Becquerel,4,1908-08-25T00:00:00Z,4,becquerel,male,"['https://www.wikidata.org/wiki/Q41269', 'https://en.wikipedia.org/wiki/Henri_Becquerel']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/4', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/4', 'title': 'Henri Becquerel - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1903', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1/2', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity', 'se': 'såsom ett erkännande av den utomordentliga förtjänst han inlagt genom upptäckten av den spontana radioaktiviteten'}, 'prizeAmount': 141358, 'prizeAmountAdjusted': 7936836, 'affiliations': [{'name': {'en': 'École Polytechnique', 'no': 'École Polytechnique', 'se': 'École Polytechnique'}, 'nameNow': {'en': 'École Polytechnique'}, 'city': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris'}, 'country': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'cityNow': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris', 'sameAs': ['https://www.wikidata.org/wiki/Q90', 'https://www.wikipedia.org/wiki/Paris']}, 'countryNow': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike', 'sameAs': ['https://www.wikidata.org/wiki/Q142']}, 'locationString': {'en': 'Paris, France', 'no': 'Paris, Frankrike', 'se': 'Paris, Frankrike'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1903', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1903/becquerel/facts/', 'title': 'Henri Becquerel - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1903/summary/', 'title': 'The Nobel Prize in Physics 1903', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",Henri Becquerel,Henri Becquerel,Henri,Henri,Becquerel,Becquerel,Antoine Henri Becquerel,Antoine Henri Becquerel,1852-12-15,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,"['https://www.wikidata.org/wiki/Q90', 'https://www.wikipedia.org/wiki/Paris']",France,Frankrike,Frankrike,['https://www.wikidata.org/wiki/Q142'],Europe,Europa,Europa,"Paris, France","Paris, Frankrike","Paris, Frankrike",Henri_Becquerel,https://en.wikipedia.org/wiki/Henri_Becquerel,Q41269,https://www.wikidata.org/wiki/Q41269,1908-08-25,,,,France,Frankrike,Frankrike,https://www.wikidata.org/wiki/Q142,,,,,France,Frankrike,Frankrike,['https://www.wikidata.org/wiki/Q142'],Europe,Europa,Europa,France,Frankrike,Frankrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
4,http://www.wikidata.org/entity/Q37463,Pierre Curie,5,1906-04-19T00:00:00Z,5,pierre-curie,male,"['https://www.wikidata.org/wiki/Q37463', 'https://en.wikipedia.org/wiki/Pierre_Curie']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/5', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/5', 'title': 'Pierre Curie - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1903', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '2', 'portion': '1/4', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel', 'se': 'såsom ett erkännande av den utomordentliga förtjänst de inlagt genom sina gemensamt utförda arbeten rörande de av Professor Henri Becquerel upptäckta strålningsfenomenen'}, 'prizeAmount': 141358, 'prizeAmountAdjusted': 7936836, 'affiliations': [{'name': {'en': 'École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry)', 'no': 'École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry)', 'se': 'École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry)'}, 'nameNow': {'en': 'École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry)'}, 'city': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris'}, 'country': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'cityNow': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris', 'sameAs': ['https://www.wikidata.org/wiki/Q90', 'https://www.wikipedia.org/wiki/Paris']}, 'countryNow': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike', 'sameAs': ['https://www.wikidata.org/wiki/Q142']}, 'locationString': {'en': 'Paris, France', 'no': 'Paris, Frankrike', 'se': 'Paris, Frankrike'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1903', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1903/pierre-curie/facts/', 'title': 'Pierre Curie - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1903/summary/', 'title': 'The Nobel Prize in Physics 1903', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",Pierre Curie,Pierre Curie,Pierre,Pierre,Curie,Curie,Pierre Curie,Pierre Curie,1859-05-15,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,"['https://www.wikidata.org/wiki/Q90', 'https://www.wikipedia.org/wiki/Paris']",France,Frankrike,Frankrike,['https://www.wikidata.org/wiki/Q142'],Europe,Europa,Europa,"Paris, France","Paris, Frankrike","Paris, Frankrike",Pierre_Curie,https://en.wikipedia.org/wiki/Pierre_Curie,Q37463,https://www.wikidata.org/wiki/Q37463,1906-04-19,Paris,Paris,Paris,France,Frankrike,Frankrike,https://www.wikidata.org/wiki/Q142,Paris,Paris,Paris,"['https://www.wikidata.org/wiki/Q90', 'https://www.wikipedia.org/wiki/Paris']",France,Frankrike,Frankrike,['https://www.wikidata.org/wiki/Q142'],Europe,Europa,Europa,"Paris, France","Paris, Frankrike","Paris, Frankrike",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
5,http://www.wikidata.org/entity/Q7186,Marie Curie,6,1934-07-04T00:00:00Z,6,marie-curie,female,"['https://www.wikidata.org/wiki/Q7186', 'https://en.wikipedia.org/wiki/Marie_Curie']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/6', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/6', 'title': 'Marie Curie - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1903', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '3', 'portion': '1/4', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel', 'se': 'såsom ett erkännande av den utomordentliga förtjänst de inlagt genom sina gemensamt utförda arbeten rörande de av Professor Henri Becquerel upptäckta strålningsfenomenen'}, 'prizeAmount': 141358, 'prizeAmountAdjusted': 7936836, 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1903', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1903/marie-curie/facts/', 'title': 'Marie Curie - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1903/summary/', 'title': 'The Nobel Prize in Physics 1903', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}, {'awardYear': '1911', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element', 'se': 'såsom ett erkännande för den förtjänst hon inlagt om kemiens utveckling genom upptäckten av grundämnena radium och polonium, genom karakteriserandet av radium och dess isolerande i metalliskt tillstånd samt genom sina undersökningar angående detta märkli'}, 'prizeAmount': 140695, 'prizeAmountAdjusted': 7460743, 'affiliations': [{'name': {'en': 'Sorbonne University', 'no': 'Sorbonne University', 'se': 'Sorbonne University'}, 'nameNow': {'en': 'Sorbonne University'}, 'city': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris'}, 'country': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'cityNow': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris', 'sameAs': ['https://www.wikidata.org/wiki/Q90', 'https://www.wikipedia.org/wiki/Paris']}, 'countryNow': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike', 'sameAs': ['https://www.wikidata.org/wiki/Q142']}, 'locationString': {'en': 'Paris, France', 'no': 'Paris, Frankrike', 'se': 'Paris, Frankrike'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/che/1911', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/chemistry/1911/marie-curie/facts/', 'title': 'Marie Curie - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/chemistry/1911/summary/', 'title': 'The Nobel Prize in Chemistry 1911', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",Marie Curie,Marie Curie,Marie,Marie,Curie,Curie,"Marie Curie, née Sklodowska","Marie Curie, née Sklodowska",1867-11-07,Warsaw,Warszawa,Warszawa ,Russian Empire,Det russiske imperiet,Kejsardömet Ryssland,Warsaw,Warszawa,Warszawa ,"['https://www.wikidata.org/wiki/Q270', 'https://www.wikipedia.org/wiki/Warsaw']",Poland,Polen,Polen,['https://www.wikidata.org/wiki/Q36'],Europe,Europa,Europa,"Warsaw, Russian Empire (now Poland)","Warszawa, Det russiske imperiet (nå Polen)","Warszawa , Kejsardömet Ryssland (nu Polen)",Marie_Curie,https://en.wikipedia.org/wiki/Marie_Curie,Q7186,https://www.wikidata.org/wiki/Q7186,1934-07-04,Sallanches,Sallanches,Sallanches,France,Frankrike,Frankrike,https://www.wikidata.org/wiki/Q142,Sallanches,Sallanches,Sallanches,"['https://www.wikidata.org/wiki/Q845855', 'https://www.wikipedia.org/wiki/Sallanches']",France,Frankrike,Frankrike,['https://www.wikidata.org/wiki/Q142'],Europe,Europa,Europa,"Sallanches, France","Sallanches, Frankrike","Sallanches, Frankrike",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
6,http://www.wikidata.org/entity/Q83297,"John Strutt, 3rd Baron Rayleigh",8,1919-06-30T00:00:00Z,8,strutt,male,"['https://www.wikidata.org/wiki/Q83297', 'https://en.wikipedia.org/wiki/John_Strutt,_3rd_Baron_Rayleigh']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/8', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/8', 'title': 'Lord Rayleigh - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1904', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1', 'prizeStatus': 'received', 'motivation': {'en': 'for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies', 'se': 'för hans undersökningar rörande de viktigaste gasernas täthet samt hans i sammanhang med dessa undersökningar gjorda upptäckt av argon'}, 'prizeAmount': 140859, 'prizeAmountAdjusted': 7908819, 'affiliations': [{'name': {'en': 'Royal Institution of Great Britain', 'no': 'Royal Institution of Great Britain', 'se': 'Royal Institution of Great Britain'}, 'nameNow': {'en': 'Royal Institution of Great Britain'}, 'city': {'en': 'London', 'no': 'London', 'se': 'London'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'cityNow': {'en': 'London', 'no': 'London', 'se': 'London', 'sameAs': ['https://www.wikidata.org/wiki/Q84', 'https://www.wikipedia.org/wiki/London']}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien', 'sameAs': ['https://www.wikidata.org/wiki/Q145']}, 'locationString': {'en': 'London, United Kingdom', 'no': 'London, Storbritannia', 'se': 'London, Storbritannien'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1904', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1904/strutt/facts/', 'title': 'Lord Rayleigh - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1904/summary/', 'title': 'The Nobel Prize in Physics 1904', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",Lord Rayleigh,Lord Rayleigh,Lord,Lord,Rayleigh,Rayleigh,Lord Rayleigh (John William Strutt),Lord Rayleigh (John William Strutt),1842-11-12,"Langford Grove, Maldon, Essex","Langford grove, Maldon, Essex","Langford Grove, Maldon, Essex",United Kingdom,Storbritannia,Storbritannien,"Langford Grove, Maldon, Essex","Langford grove, Maldon, Essex","Langford Grove, Maldon, Essex",,United Kingdom,Storbritannia,Storbritannien,['https://www.wikidata.org/wiki/Q145'],Europe,Europa,Europa,"Langford Grove, Maldon, Essex, United Kingdom","Langford grove, Maldon, Essex, Storbritannia","Langford Grove, Maldon, Essex, Storbritannien","John_Strutt,_3rd_Baron_Rayleigh","https://en.wikipedia.org/wiki/John_Strutt,_3rd_Baron_Rayleigh",Q83297,https://www.wikidata.org/wiki/Q83297,1919-06-30,,,,United Kingdom,Storbritannia,Storbritannien,https://www.wikidata.org/wiki/Q145,,,,,United Kingdom,Storbritannia,Storbritannien,['https://www.wikidata.org/wiki/Q145'],Europe,Europa,Europa,United Kingdom,Storbritannia,Storbritannien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,both
